City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
468,Dicabisagan,PH,17.0818,122.4157,73.27,89,100,13.02,overcast clouds
469,Omboue,GA,-1.5746,9.2618,78.31,85,11,5.46,light rain
470,Matara,LK,5.9485,80.5353,75.6,79,82,2.57,broken clouds
471,Kavieng,PG,-2.5744,150.7967,81.16,77,82,3.47,broken clouds
472,Nuuk,GL,64.1835,-51.7216,5.61,78,75,21.85,broken clouds
473,Breves,BR,-1.6822,-50.4803,80.26,90,99,4.5,overcast clouds
474,San Cristobal,VE,7.7669,-72.225,79.99,50,62,4.85,broken clouds
475,George Town,MY,5.4112,100.3354,78.73,92,40,0.0,scattered clouds
476,Senno,RU,59.5336,33.9167,21.25,93,100,9.89,overcast clouds
477,Bougouni,ML,11.417,-7.479,83.46,9,0,3.4,clear sky
478,Samarai,PG,-10.6167,150.6667,81.55,78,100,10.76,light rain
479,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,82,20,19.57,few clouds
480,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,74,75,17.9,light shower snow
481,Elk Point,US,42.6833,-96.6836,34.34,38,59,20.92,broken clouds
482,Ondangwa,NA,-17.9167,15.95,75.2,69,100,3.44,overcast clouds
483,Qasigiannguit,GL,68.8193,-51.1922,1.65,99,100,5.39,overcast clouds
484,Virtsu,EE,58.5716,23.5115,33.78,96,99,8.5,overcast clouds
485,Peniche,PT,39.3558,-9.3811,58.62,69,21,14.99,few clouds
486,Sawtell,AU,-30.3833,153.1,65.19,94,75,11.5,broken clouds
487,Sao Felix Do Xingu,BR,-6.6447,-51.995,84.9,68,100,3.29,overcast clouds
488,Guasdualito,VE,7.2424,-70.7324,91.4,40,20,6.91,few clouds
489,Lusambo,CD,-4.9667,23.45,74.28,79,100,1.19,overcast clouds
490,Rantauprapat,ID,2.1,99.8333,74.52,88,100,2.21,overcast clouds
491,Alyangula,AU,-13.8483,136.4192,79.5,83,97,5.68,overcast clouds
492,Sangar,RU,63.9242,127.4739,-35.12,97,92,4.07,overcast clouds
493,Tromso,NO,69.6496,18.957,30.22,64,0,18.41,clear sky
494,Meulaboh,ID,4.1363,96.1285,76.14,90,100,6.53,overcast clouds
495,Gallup,US,35.5281,-108.7426,43.56,31,0,8.99,clear sky
496,Tolaga Bay,NZ,-38.3667,178.3,64.99,97,100,13.56,light rain
497,Lasa,IT,46.6166,10.7002,40.46,67,100,4.97,overcast clouds
498,Beatrice,US,40.2681,-96.747,48.18,45,40,24.16,scattered clouds
499,Azad Shahr,IR,34.7909,48.5707,28.96,69,4,6.69,clear sky
500,Guarapari,BR,-20.6667,-40.4975,82.29,69,4,20.22,clear sky
501,Prince Rupert,CA,54.3161,-130.3201,46.49,76,100,21.85,overcast clouds
502,Pemba,MZ,-12.974,40.5178,81.3,83,75,6.91,broken clouds
503,Kasulu,TZ,-4.5767,30.1025,64.94,89,100,1.72,light rain
504,Jiwani,PK,25.05,61.7417,71.98,82,0,10.16,clear sky
505,Jatai,BR,-17.8814,-51.7144,82.31,64,70,3.69,very heavy rain
506,Koumac,NC,-20.5667,164.2833,78.66,87,100,7.56,overcast clouds
507,Kalmunai,LK,7.4167,81.8167,75.9,81,100,7.29,overcast clouds
508,Artyom,AZ,40.4723,50.333,42.94,73,100,19.08,overcast clouds
509,Mount Isa,AU,-20.7333,139.5,74.97,69,100,5.75,overcast clouds
510,Banepa,NP,27.6298,85.5214,43.12,93,20,2.3,few clouds
511,Anadyr,RU,64.75,177.4833,-17.9,83,0,11.18,clear sky
512,Buluang,PH,13.3068,123.3425,72.57,93,41,2.28,scattered clouds
513,Chicama,PE,-7.8447,-79.1469,70.34,57,95,11.68,overcast clouds
514,Hovd,MN,48.0056,91.6419,-13.88,75,12,3.2,few clouds
515,Christchurch,NZ,-43.5333,172.6333,56.32,88,100,3.44,overcast clouds
516,Peleduy,RU,59.6289,112.7406,9.73,95,100,5.03,overcast clouds
517,Grand-Santi,GF,4.25,-54.3833,80.02,92,79,3.58,broken clouds
518,Saint-Augustin,CA,51.226,-58.6502,-1.89,71,6,14.27,clear sky
519,Quelimane,MZ,-17.8786,36.8883,80.55,89,40,10.36,scattered clouds
520,Barcelos,PT,41.5388,-8.6151,53.85,67,100,4.92,overcast clouds
521,Kalengwa,ZM,-13.4659,25.0027,63.14,98,97,1.77,light rain
522,Sorland,NO,67.667,12.6934,35.46,62,100,17.34,overcast clouds
523,Asyut,EG,27.181,31.1837,57.38,43,0,8.93,clear sky
524,Narsaq,GL,60.9167,-46.05,7.02,72,100,1.16,overcast clouds
525,Zhuanghe,CN,39.7008,122.9911,20.59,66,100,4.36,overcast clouds
526,Tiarei,PF,-17.5333,-149.3333,86.02,76,52,21.85,light rain
527,Troitsko-Pechorsk,RU,62.7084,56.1964,13.57,88,100,8.66,overcast clouds
528,Tarko-Sale,RU,64.9225,77.785,-23.78,100,66,5.1,broken clouds
529,Langsa,ID,4.4683,97.9683,73.87,95,100,2.3,overcast clouds
530,Nyurba,RU,63.2842,118.3319,-3.71,99,100,5.57,overcast clouds
531,Yarada,IN,17.65,83.2667,68.32,88,20,2.3,mist
532,Krasnoselkup,RU,65.7,82.4667,-19.88,100,19,7.81,few clouds
533,Nizhniy Kuranakh,RU,58.8353,125.4869,-23.12,99,19,2.28,few clouds
534,Upernavik,GL,72.7868,-56.1549,-12.98,97,100,6.58,overcast clouds
535,Yar-Sale,RU,66.8333,70.8333,-12.24,100,88,7.63,overcast clouds
536,Beidao,CN,34.5686,105.8933,22.37,87,100,2.62,overcast clouds
537,Auki,SB,-8.7676,160.7034,78.87,88,100,7.63,overcast clouds
538,Itapaci,BR,-14.9508,-49.5494,78.62,83,92,2.95,overcast clouds
539,Honningsvag,NO,70.9821,25.9704,28.35,75,26,30.0,scattered clouds
540,Ayagoz,KZ,47.9714,80.4392,-7.04,95,4,3.53,clear sky
541,Sakaiminato,JP,35.55,133.2333,35.58,80,75,11.5,broken clouds
542,Fairbanks,US,64.8378,-147.7164,-1.7,78,100,0.0,light snow
543,Iralaya,HN,15.0,-83.2333,84.29,57,0,9.78,clear sky
544,Nara,JP,34.6851,135.8049,36.68,62,45,2.42,scattered clouds
545,Menomonie,US,44.8755,-91.9193,25.38,86,100,11.5,mist
546,Korenovsk,RU,45.4686,39.4519,33.75,72,100,10.49,overcast clouds
547,Pimentel,PE,-6.8367,-79.9342,79.09,57,20,12.66,few clouds
548,Lawton,US,34.6087,-98.3903,50.47,45,0,5.75,clear sky
549,Burnie,AU,-41.0667,145.9167,57.94,80,12,9.4,few clouds
550,Poum,NC,-20.2333,164.0167,80.08,83,100,9.98,overcast clouds
551,Pascagoula,US,30.3658,-88.5561,60.06,43,0,0.0,clear sky
552,Cumana,VE,10.4635,-64.1775,86.09,73,22,13.35,few clouds
553,Whitehorse,CA,60.7161,-135.0538,32.77,86,75,14.97,broken clouds
554,Mackenzie,CA,55.2999,-123.1698,37.62,60,20,14.97,few clouds
555,Roald,NO,62.5833,6.1333,39.99,81,75,12.66,broken clouds
556,Amahai,ID,-3.3333,128.9167,77.99,84,79,4.5,broken clouds
557,Maragogi,BR,-9.0122,-35.2225,82.74,66,100,14.25,overcast clouds
558,Kayerkan,RU,69.3497,87.7602,-25.76,98,40,2.3,scattered clouds
559,Pueblo Nuevo,MX,23.3833,-105.3833,63.28,36,99,7.0,overcast clouds
560,Polignano A Mare,IT,40.9959,17.2159,55.02,80,4,11.56,clear sky
561,Chajul,GT,15.4853,-91.0342,73.44,70,76,5.46,broken clouds
562,Shelburne,CA,44.0787,-80.2041,28.67,75,88,18.59,overcast clouds
563,Muros,ES,42.7762,-9.0603,52.84,71,47,10.63,scattered clouds
564,Kutum,SD,14.2,24.6667,57.52,16,38,12.1,scattered clouds
565,Manavalakurichi,IN,8.1333,77.3,80.69,80,100,5.28,overcast clouds
566,Magadi,IN,12.9667,77.2333,68.34,76,100,8.86,overcast clouds
567,Kysyl-Syr,RU,63.8986,122.7617,-21.91,99,100,7.23,overcast clouds
568,Mahuva,IN,21.0914,71.7622,68.83,56,5,8.32,clear sky
569,Mizdah,LY,31.4451,12.9801,58.19,21,100,6.89,overcast clouds
570,Sindor,RU,62.8629,51.8905,16.75,93,100,7.9,overcast clouds
571,Raudeberg,NO,61.9875,5.1352,38.86,87,87,1.01,overcast clouds
572,Troitskiy,RU,57.0603,63.7481,9.52,94,100,5.1,overcast clouds
573,Deputatskiy,RU,69.3,139.9,-34.47,98,88,5.23,overcast clouds
574,Gazli,UZ,40.1333,63.45,38.95,62,100,5.21,overcast clouds
575,Kitui,KE,-1.367,38.0106,71.8,48,100,4.32,overcast clouds
576,Honolulu,US,21.3069,-157.8583,78.62,75,40,1.99,scattered clouds
577,Camopi,GF,3.1655,-52.3158,74.8,98,100,2.84,moderate rain
578,Buarcos,PT,40.166,-8.8768,54.55,78,3,11.3,clear sky
579,Farafangana,MG,-22.8167,47.8333,78.28,92,100,17.9,moderate rain
580,Ixtapa,MX,20.7,-105.2,76.23,69,20,12.66,few clouds
581,Nocupetaro,MX,19.05,-101.15,84.83,22,3,5.01,clear sky
582,Hvide Sande,DK,56.0045,8.1294,35.89,74,100,22.39,light snow
583,Sundumbili,ZA,-29.1337,31.3975,71.91,92,55,0.45,light rain
584,Okhotsk,RU,59.3833,143.3,-0.83,69,100,12.15,overcast clouds
585,Warrington,GB,53.3925,-2.5802,44.24,75,40,5.99,scattered clouds
586,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,76.51,80,100,2.15,overcast clouds
587,Warangal,IN,18.0,79.5833,66.96,58,84,8.84,broken clouds
588,Dillon,US,34.4166,-79.3712,50.2,35,3,10.13,clear sky
589,Badajoz,ES,38.6667,-6.1667,56.3,65,4,5.28,clear sky
590,Vypolzovo,RU,57.8767,33.6986,29.89,87,100,8.88,overcast clouds
591,Veshenskaya,RU,49.6303,41.7334,29.66,93,100,8.55,light snow
592,Luderitz,NA,-26.6481,15.1594,68.31,75,11,4.7,few clouds
593,Zolotonosha,UA,49.6689,32.0377,30.7,84,92,9.91,overcast clouds
594,Tynda,RU,55.1667,124.7167,-20.9,100,43,1.97,scattered clouds
595,Juneau,US,58.3019,-134.4197,42.85,94,100,8.99,light rain
596,Uige,AO,-7.6087,15.0613,67.57,95,99,1.9,light rain
597,Valley,US,45.1277,-116.1262,18.21,85,9,3.76,clear sky
598,Gorgan,IR,36.8387,54.4348,35.56,87,0,4.61,clear sky
599,Maloye Verevo,RU,59.6136,30.1728,35.24,95,100,13.47,light snow
600,Perth,AU,-31.9333,115.8333,66.2,57,40,18.41,scattered clouds
601,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,72,40,14.0,scattered clouds
602,Belaya Gora,RU,68.5333,146.4167,-42.79,100,69,0.92,broken clouds
603,Budogoshch,RU,59.2816,32.4707,31.24,90,100,12.37,light snow
604,Bondoukou,CI,8.0333,-2.8,82.72,20,5,3.29,clear sky
605,Ostrovnoy,RU,68.0531,39.5131,13.96,86,98,22.37,overcast clouds
606,Porto Novo,BJ,6.4965,2.6036,84.02,78,5,6.87,clear sky
607,Tutoia,BR,-2.7619,-42.2744,87.78,75,43,12.08,scattered clouds
608,Morris,US,40.8334,-74.5329,32.05,51,40,3.0,scattered clouds
609,Brusyliv,UA,50.2845,29.5263,35.71,85,100,12.71,overcast clouds
610,Platteville,US,42.7342,-90.4785,37.96,75,100,12.66,overcast clouds
611,Aykhal,RU,66.0,111.5,-19.59,99,100,5.06,overcast clouds
612,Yaan,NG,7.3833,8.5667,86.07,13,4,3.47,clear sky
613,Catalina,US,32.5056,-110.9211,63.52,18,0,3.0,clear sky
614,Avila,ES,40.5833,-5.0,38.64,59,0,2.51,clear sky
615,Kieta,PG,-6.2167,155.6333,79.36,83,100,7.56,overcast clouds
616,Bobo Dioulasso,BF,11.1771,-4.2979,81.05,24,0,2.3,dust
617,Umm Kaddadah,SD,13.6017,26.6876,60.57,18,100,14.72,overcast clouds
618,Beloha,MG,-25.1667,45.05,74.12,94,100,19.26,moderate rain
619,Safaga,EG,26.7292,33.9365,60.75,48,0,14.76,clear sky
620,Zilair,RU,52.2332,57.4392,14.4,97,100,1.97,overcast clouds
621,Labuhan,ID,-6.8844,112.2051,77.36,91,100,6.87,overcast clouds
622,Stabat,ID,3.761,98.4513,79.0,98,100,1.68,overcast clouds
623,Redlands,US,34.0556,-117.1825,75.24,14,0,1.99,clear sky
624,Merauke,ID,-8.4667,140.3333,80.06,84,100,8.32,overcast clouds
625,Strezhevoy,RU,60.7333,77.5889,3.18,96,73,9.28,broken clouds
626,Ranong,TH,9.9658,98.6348,74.86,90,25,4.36,scattered clouds
627,Malynivka,UA,49.8167,36.7333,32.58,92,100,8.79,light snow
628,Mehamn,NO,71.0357,27.8492,18.64,89,30,14.83,scattered clouds
629,Pekan,MY,3.4836,103.3996,77.11,92,100,9.53,overcast clouds
630,Mbandaka,CD,0.0487,18.2603,80.29,34,8,4.85,clear sky
631,Severo-Yeniseyskiy,RU,60.3725,93.0408,6.53,98,100,0.65,overcast clouds
632,La Union,PE,-5.4,-80.75,88.16,40,24,14.54,few clouds
633,Bull Savanna,JM,17.8868,-77.5902,79.86,43,1,7.47,clear sky
634,Ferme-Neuve,CA,46.7001,-75.4493,10.18,72,100,10.85,overcast clouds
635,Santiago De Cao,PE,-7.9589,-79.2392,71.73,78,0,8.05,clear sky
636,Zhaoqing,CN,23.0512,112.4597,57.15,79,100,1.88,overcast clouds
637,Staryy Nadym,RU,65.6118,72.6842,-20.22,100,73,5.75,broken clouds
638,Bestobe,KZ,52.4994,73.0975,4.26,81,5,7.94,clear sky
639,Novyy Urgal,RU,51.0736,132.5642,-13.68,100,99,1.66,overcast clouds
640,Sheltozero,RU,61.3667,35.3667,17.31,94,100,11.74,overcast clouds
641,Porbandar,IN,21.6422,69.6093,67.53,67,5,9.24,clear sky
642,Narbonne,FR,43.0833,2.8333,50.23,49,50,17.2,scattered clouds
643,Taiyuan,CN,37.8694,112.5603,15.66,62,0,2.24,clear sky
644,Batemans Bay,AU,-35.7167,150.1833,63.1,88,70,7.43,broken clouds
645,Hirado,JP,33.3597,129.5531,39.38,61,98,11.7,overcast clouds
646,Almaznyy,RU,48.0448,40.045,28.54,91,100,9.84,overcast clouds
647,Kiunga,PG,-6.1219,141.2906,72.23,99,100,1.57,light rain
648,Mango,US,27.9797,-82.3065,68.38,89,100,0.0,overcast clouds
649,Baruun-Urt,MN,46.6806,113.2792,-0.67,88,10,6.55,clear sky
650,The Valley,AI,18.217,-63.0578,77.14,73,75,14.97,broken clouds
651,Marsa Matruh,EG,31.3525,27.2453,53.8,76,0,5.75,clear sky
652,Batsfjord,NO,70.6345,29.7185,26.6,90,61,15.52,broken clouds
653,Xuanzhou,CN,30.9525,118.7553,34.56,98,100,14.16,light snow
654,Verkhnyaya Toyma,RU,62.2349,44.9985,12.69,98,92,4.5,overcast clouds
655,Lompoc,US,34.6391,-120.4579,74.57,39,0,3.44,clear sky
656,Querecotillo,PE,-4.8378,-80.6456,90.81,36,77,7.4,broken clouds
657,Preeceville,CA,51.95,-102.6677,-3.64,93,29,8.23,scattered clouds
658,Sindhnur,IN,15.7833,76.7667,73.09,40,100,8.14,overcast clouds
659,Imbituba,BR,-28.24,-48.6703,80.49,75,53,11.59,broken clouds
660,Necochea,AR,-38.5473,-58.7368,64.04,72,98,19.73,overcast clouds
661,Salamanca,ES,40.8333,-6.0,35.38,58,6,6.31,clear sky
662,Balangiga,PH,11.1097,125.3875,78.17,79,36,11.92,scattered clouds
663,Kansanshi,ZM,-12.0951,26.4273,61.18,98,100,4.12,light rain
664,Tomigusuku,JP,26.185,127.675,58.77,62,75,9.22,broken clouds
665,Juruti,BR,-2.1522,-56.0922,79.05,84,100,1.41,moderate rain
666,Lazarev,RU,52.225,141.5131,1.72,87,100,6.35,overcast clouds
667,Konstantinovka,RU,49.6167,127.9833,-14.19,100,100,3.11,overcast clouds
668,Pierre,US,44.3683,-100.351,42.85,48,0,1.01,clear sky
669,Port-Cartier,CA,50.0334,-66.8654,5.11,71,100,6.17,overcast clouds
670,Tiznit,MA,29.5833,-9.5,63.91,39,6,3.11,clear sky
671,Saint-Denis,FR,48.9167,2.3333,51.96,91,75,8.01,broken clouds
672,Tha Chang,TH,9.2642,99.1922,76.59,84,40,2.55,scattered clouds
673,Portsmouth,GB,50.799,-1.0913,49.71,85,15,10.0,few clouds
674,Filingue,NE,14.3521,3.3168,75.9,11,0,8.79,clear sky
675,Luangwa,ZM,-15.6167,30.4167,71.8,92,100,1.88,overcast clouds
676,Havelock,US,34.8791,-76.9013,52.99,68,40,7.0,scattered clouds
677,Ler,SS,8.3018,30.1418,77.85,16,83,5.82,broken clouds
678,Egvekinot,RU,66.3167,-179.1667,-14.57,83,2,7.25,clear sky
679,Mutoko,ZW,-17.397,32.2268,64.22,83,46,1.59,light rain
680,Sao Joao Da Barra,BR,-21.6403,-41.0511,86.09,81,1,18.86,clear sky
681,San Carlos De Bariloche,AR,-41.1456,-71.3082,82.15,14,20,11.5,few clouds
682,Avera,US,33.194,-82.5271,49.91,44,100,9.4,overcast clouds
683,Poltavka,RU,54.3663,71.7632,-3.05,93,41,5.99,scattered clouds
684,Buala,SB,-8.145,159.5921,80.69,84,100,8.99,light rain
685,Pontian Kecil,MY,1.4801,103.3899,78.93,88,100,5.46,moderate rain
686,Catia La Mar,VE,10.6038,-67.0303,87.49,70,40,4.61,scattered clouds
687,Hvittingfoss,NO,59.4833,10.0167,34.12,64,98,5.99,overcast clouds
688,Linqiong,CN,30.4159,103.4609,37.22,91,100,1.79,overcast clouds
689,Riwaka,NZ,-41.0833,173.0,62.6,77,100,5.97,overcast clouds
690,Wanaka,NZ,-44.7,169.15,48.65,88,100,1.16,overcast clouds
691,Cap Malheureux,MU,-19.9842,57.6142,79.47,81,84,3.0,broken clouds
692,Bakchar,RU,57.0186,82.0711,9.03,89,100,5.06,overcast clouds
693,Hervey Bay,AU,-25.2986,152.8535,67.03,93,18,11.01,light rain
694,Moose Factory,CA,51.2585,-80.6094,6.8,72,100,8.05,overcast clouds
695,Chateaubelair,VC,13.2833,-61.25,83.01,74,20,11.5,few clouds
696,Mumbwa,ZM,-14.9783,27.0619,64.29,99,93,3.58,moderate rain
697,Werda,BW,-25.2667,23.2833,76.48,50,100,5.5,overcast clouds
698,Khamgaon,IN,20.6833,76.5667,68.95,26,0,4.47,clear sky
